Age,Education,Marital Status,Parental Status,Children,Income,Total_Spending,Days_as_Customer,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,NumWebVisitsMonth,cluster
64,2,1,1,1,65148.0,1115.0,4740.0,9,460,35,422,33.0,12,126.5,6,6,7,2,0,4,1
68,2,1,1,1,39898.0,134.0,4652.0,20,69,8,26,12.0,7,12.0,3,0,4,2,0,7,0
66,3,0,0,0,64857.0,1540.0,4733.0,78,556,14,556,120.5,0,43.0,7,5,10,1,0,4,2
52,4,1,1,1,59892.0,87.0,4389.0,26,73,0,13,0.0,1,0.0,2,1,3,1,0,3,0
35,3,0,0,0,41020.0,217.0,4394.0,68,112,1,54,7.0,7,36.0,3,2,4,1,0,3,0
61,4,1,1,1,57072.0,1034.0,4306.0,79,944,0,60,0.0,0,30.0,7,5,13,2,1,5,1
43,2,0,1,1,60474.0,1180.0,4604.0,25,265,81,303,120.5,9,126.5,10,2,12,7,0,7,1
62,2,1,1,1,62807.0,819.0,4817.0,83,526,28,135,10.0,21,99.0,5,3,12,3,0,5,1
41,1,1,1,1,19414.0,32.0,4406.0,32,2,3,12,3.0,5,7.0,1,0,3,1,0,8,0
42,2,1,1,1,19107.0,46.0,4461.0,49,2,4,9,10.0,5,16.0,1,0,3,2,0,7,0
46,1,1,1,1,75484.0,1159.0,4846.0,50,378,81,259,120.5,81,34.0,7,3,6,2,0,4,2
46,3,0,1,1,70379.0,860.0,4633.0,84,553,25,142,65.0,67,8.0,6,3,13,3,0,4,1
52,3,1,0,0,79419.0,1631.0,4157.0,96,751,81,556,20.0,15,31.0,4,6,4,1,0,2,2
76,4,1,1,3,64014.0,444.0,4169.0,56,406,0,30,0.0,0,8.0,8,2,5,7,1,7,1
67,2,1,1,1,76998.0,1910.0,4684.0,85,1225,81,161,69.0,35,107.0,11,8,8,2,1,6,2
50,3,1,1,1,49854.0,380.0,4381.0,63,123,17,171,39.0,0,30.0,6,2,5,5,0,6,1
51,4,1,1,2,60585.0,736.0,4520.0,17,267,42,309,55.0,42,21.0,7,4,9,10,0,5,1
72,4,0,1,2,42873.0,269.0,4674.0,11,209,0,40,3.0,2,15.0,6,1,4,4,0,8,1
34,2,1,0,0,87679.0,2510.625,4487.0,62,1225,81,556,97.0,81,33.0,7,11,10,1,3,4,2
44,2,1,1,1,57867.0,612.0,4421.0,48,344,35,178,15.0,23,17.0,7,2,9,7,0,6,1
32,2,1,1,1,35765.0,75.0,4350.0,86,22,3,30,0.0,5,15.0,2,0,4,2,0,6,0
63,2,1,0,0,65492.0,1045.0,4304.0,73,247,81,295,120.5,81,47.0,4,7,13,2,0,2,2
45,2,0,1,1,32952.0,55.0,4360.0,36,38,0,12,3.0,1,1.0,2,0,3,1,0,7,0
53,4,1,1,1,53374.0,1064.0,4832.0,34,896,10,101,13.0,10,34.0,4,2,9,6,1,9,1
63,2,1,1,1,71706.0,1443.0,4743.0,16,931,56,253,91.0,81,14.0,9,5,7,4,0,5,1
34,2,1,0,0,68487.0,1366.0,4682.0,48,758,12,385,33.0,81,89.0,9,7,13,1,0,4,2
47,3,1,1,2,53253.0,436.0,4653.0,61,216,9,57,20.0,9,125.0,4,3,5,7,0,5,1
49,1,0,1,1,31163.0,38.0,4286.0,54,2,3,10,11.0,2,10.0,1,0,3,1,0,6,0
45,2,1,1,1,42014.0,436.0,4831.0,56,244,15,108,4.0,15,50.0,7,1,6,6,0,8,1
49,3,1,1,2,54108.0,747.0,4751.0,74,539,6,91,8.0,6,97.0,8,2,9,13,0,8,1
67,4,0,0,0,49667.0,1396.0,4828.0,35,1181,26,120,17.0,13,39.0,5,10,5,2,1,8,2
48,3,1,0,0,63206.0,928.0,4251.0,65,750,8,125,11.0,8,26.0,4,3,6,1,1,2,2
50,3,1,1,2,57136.0,642.0,4505.0,48,306,5,109,21.0,81,92.0,5,2,10,9,0,6,1
47,1,1,1,1,46772.0,1048.0,4749.0,88,350,81,189,120.5,81,57.0,11,8,5,6,1,8,1
51,4,1,0,0,78931.0,943.0,4397.0,19,331,81,170,58.0,81,35.0,2,8,13,1,0,1,2
64,2,1,1,1,53977.0,907.0,4536.0,21,620,16,165,0.0,24,82.0,5,5,12,5,0,5,1
34,2,1,0,0,84219.0,1198.0,4297.0,27,434,81,400,45.0,81,45.0,3,4,10,1,0,1,2
47,3,0,1,2,46098.0,120.0,4830.0,86,57,0,27,0.0,0,36.0,3,2,2,4,0,8,0
57,2,1,1,1,73538.0,1658.0,4731.0,92,811,76,428,99.0,81,107.0,10,4,9,3,0,7,1
36,2,1,0,0,79529.0,1638.0,4213.0,1,423,42,556,73.0,81,126.5,4,8,9,1,0,2,2
45,1,1,0,0,20981.0,73.0,4575.0,14,2,12,10,6.0,13,30.0,3,1,2,1,0,8,0
42,2,0,1,1,51766.0,275.0,4260.0,74,60,51,87,6.0,20,51.0,4,2,4,2,0,5,1
60,2,1,1,1,55759.0,854.0,4728.0,84,675,0,85,10.0,7,77.0,10,3,8,5,0,8,1
44,2,1,1,1,33039.0,78.0,4443.0,4,30,8,12,8.0,8,12.0,2,0,4,1,0,5,0
50,3,1,1,1,37787.0,106.0,4432.0,50,40,1,40,4.0,3,18.0,3,0,3,1,0,8,0
52,2,0,1,1,27242.0,106.0,4745.0,2,3,17,26,20.0,1,39.0,2,0,3,2,0,9,0
39,4,0,0,0,87188.0,1923.0,4541.0,73,910,81,556,49.0,74,55.0,10,2,6,1,0,3,2
51,2,1,0,0,69930.0,1662.0,4549.0,21,252,81,556,120.5,70,126.5,4,5,12,1,0,3,2
46,2,0,1,1,37697.0,84.0,4292.0,82,34,6,21,11.0,4,8.0,2,1,3,1,0,6,0
49,4,1,1,1,37401.0,48.0,4204.0,14,19,3,19,3.0,1,3.0,2,0,3,2,0,7,0
49,2,0,1,1,3502.0,5.0,4592.0,56,2,1,1,0.0,0,1.0,0,0,0,0,0,14,0
46,2,1,1,2,58597.0,733.0,4736.0,20,490,0,184,10.0,28,21.0,7,4,9,12,0,7,1
74,4,0,0,0,82032.0,1234.0,4235.0,54,332,81,377,120.5,81,57.0,4,6,7,0,0,1,2
64,2,1,1,2,28087.0,112.0,4715.0,77,53,8,17,13.0,0,21.0,2,2,2,3,0,7,0
35,4,0,0,0,74004.0,1658.0,4275.0,5,784,48,556,42.0,81,48.0,4,6,4,1,2,3,2
62,2,1,1,1,19740.0,55.0,4612.0,65,7,11,3,10.0,4,20.0,1,1,3,2,0,5,0
47,1,1,1,1,57036.0,1513.0,4715.0,33,1171,43,219,19.0,14,47.0,6,3,13,4,1,9,1
64,1,1,1,2,53083.0,271.0,4560.0,65,215,7,33,3.0,0,13.0,5,1,5,6,1,7,1
47,4,1,1,1,69283.0,904.0,4165.0,41,674,62,134,0.0,26,8.0,7,3,13,4,0,5,1
47,3,0,1,2,46098.0,120.0,4830.0,86,57,0,27,0.0,0,36.0,3,2,2,4,0,8,0
34,1,1,1,1,23331.0,103.0,4813.0,92,5,36,7,0.0,10,45.0,3,0,3,2,0,8,0
34,1,0,1,1,23331.0,269.0,4782.0,97,104,20,101,24.0,15,5.0,5,1,5,6,0,9,1
33,2,0,1,1,9255.0,22.0,4341.0,91,9,0,7,2.0,0,4.0,1,1,2,1,0,8,0
63,4,0,0,0,67786.0,1156.0,4354.0,0,431,81,441,80.0,20,102.0,3,6,6,1,0,1,2
51,4,1,1,1,71969.0,1086.0,4771.0,59,1000,0,76,0.0,0,10.0,3,4,9,3,1,8,1
55,3,0,1,1,59235.0,1128.0,4683.0,4,448,40,469,80.0,0,91.0,11,2,12,3,0,7,1
33,2,1,1,1,31928.0,72.0,4243.0,5,33,4,24,4.0,2,5.0,3,0,4,2,0,7,0
61,3,1,1,2,74881.0,964.0,4628.0,48,505,72,270,36.0,27,54.0,9,2,12,4,0,5,1
44,2,1,0,0,65819.0,1383.0,4727.0,99,267,38,556,120.5,81,63.0,5,4,10,1,0,3,2
69,4,0,1,3,51411.0,18.0,4549.0,81,14,0,3,0.0,0,1.0,0,0,3,1,0,5,0
58,2,0,1,1,51983.0,793.0,4817.0,95,631,0,115,10.0,7,30.0,9,2,10,3,0,7,1
36,3,1,1,1,42386.0,100.0,4682.0,43,65,4,16,0.0,4,11.0,3,0,3,1,0,8,0
35,1,1,0,0,30390.0,80.0,4450.0,5,10,12,12,25.0,1,20.0,2,0,3,1,0,6,0
59,2,0,0,0,30983.0,167.0,4747.0,50,51,4,50,12.0,1,49.0,4,0,3,1,0,8,0
65,2,0,1,1,66033.0,677.0,4675.0,76,293,35,179,46.0,59,65.0,8,3,7,2,0,7,1
47,1,1,1,2,37284.0,23.0,4607.0,46,11,1,2,2.0,1,6.0,0,0,3,1,0,6,0
71,3,0,1,1,57530.0,92.0,4410.0,68,50,1,27,6.0,7,1.0,1,1,4,1,0,1,0
57,1,1,0,0,76800.0,641.0,4263.0,33,173,26,255,35.0,71,81.0,4,4,7,1,0,1,2
66,2,1,1,1,63943.0,1106.0,4815.0,50,423,81,368,13.0,81,21.0,6,4,6,1,0,5,1
60,2,1,0,0,76081.0,1033.0,4187.0,85,292,30,415,63.0,33,126.5,4,5,4,1,1,2,2
48,2,1,1,1,67445.0,1174.0,4836.0,63,757,80,217,29.0,80,11.0,9,6,12,5,0,6,1
55,3,1,1,2,37054.0,25.0,4437.0,89,12,1,6,0.0,1,5.0,1,0,3,2,0,7,0
60,3,1,1,2,47175.0,240.0,4759.0,81,167,2,44,6.0,2,19.0,4,2,4,7,1,8,1
46,2,0,1,1,31859.0,20.0,4530.0,77,3,1,3,8.0,0,5.0,1,0,2,1,0,7,0
61,2,0,1,3,27215.0,102.0,4672.0,50,30,5,22,8.0,9,28.0,2,1,4,4,0,6,0
46,4,0,1,1,70179.0,1034.0,4493.0,10,532,81,168,69.0,44,126.5,7,3,13,3,0,5,1
39,2,1,1,1,39922.0,156.0,4650.0,30,29,12,59,19.0,1,36.0,3,0,4,2,0,8,0
46,3,1,1,2,49681.0,458.0,4387.0,66,411,0,26,0.0,0,21.0,7,1,7,6,0,7,1
34,2,1,1,1,24645.0,17.0,4755.0,16,5,3,4,4.0,1,0.0,1,0,2,1,0,8,0
68,2,0,1,1,79865.0,792.0,4161.0,12,71,81,278,120.5,81,38.0,5,10,5,1,0,1,2
37,2,1,1,1,44322.0,92.0,4163.0,30,46,0,40,3.0,0,3.0,3,0,3,2,0,8,0
70,2,0,1,1,47958.0,407.0,4676.0,8,268,11,88,15.0,3,22.0,6,3,5,2,0,5,1
58,3,0,1,1,63972.0,1269.0,4724.0,93,928,63,254,0.0,12,12.0,5,4,10,4,1,4,1
68,2,1,1,1,75315.0,841.0,4225.0,14,459,15,171,120.5,23,31.0,5,4,12,2,0,2,2
72,4,1,1,2,55517.0,633.0,4790.0,53,483,0,108,0.0,6,36.0,11,1,6,5,0,9,1
65,4,1,1,3,75283.0,1019.0,4609.0,26,733,9,180,12.0,19,66.0,6,3,5,11,0,4,1
76,4,0,0,0,82800.0,1315.0,4732.0,23,1006,22,115,59.0,68,45.0,7,6,12,1,2,3,2
68,2,1,1,2,38998.0,54.0,4753.0,92,34,1,14,0.0,0,5.0,2,0,3,3,0,8,0
31,3,0,0,0,90638.0,2510.625,4286.0,29,1156,81,556,94.0,81,96.0,3,4,10,1,1,1,2
36,3,1,1,1,27161.0,52.0,4394.0,41,7,4,23,7.0,0,11.0,1,0,3,1,0,7,0
45,2,1,1,1,42014.0,436.0,4831.0,56,244,15,108,4.0,15,50.0,7,1,6,6,0,8,1
62,4,1,1,1,38201.0,268.0,4607.0,19,233,0,23,0.0,0,12.0,5,1,5,4,0,8,0
40,2,1,1,2,45203.0,147.0,4248.0,4,35,3,67,10.0,8,24.0,3,1,3,1,0,6,0
75,4,1,0,0,81574.0,1798.0,4212.0,89,1225,0,465,46.0,35,0.0,4,5,8,1,2,1,2
30,2,1,0,0,34935.0,137.0,4523.0,71,34,4,66,3.0,10,20.0,2,1,4,1,0,7,0
46,3,0,1,1,60482.0,507.0,4672.0,81,255,43,134,37.0,14,24.0,7,2,7,1,0,7,1
66,2,1,1,3,34633.0,15.0,4307.0,31,8,1,5,0.0,0,1.0,1,0,2,1,0,6,0
75,3,1,0,0,78093.0,1105.0,4350.0,53,368,32,556,13.0,43,10.0,4,7,5,1,0,1,2
72,2,0,0,0,82460.0,974.0,4359.0,78,255,47,556,52.0,32,15.0,5,3,6,1,0,1,2
56,3,1,1,1,45903.0,66.0,4217.0,80,33,8,10,2.0,10,3.0,2,1,3,2,0,4,0
35,2,0,0,0,81361.0,778.0,4274.0,18,163,23,424,27.0,65,76.0,3,10,13,1,0,1,2
49,4,0,1,2,35860.0,49.0,4191.0,37,15,0,8,4.0,2,20.0,1,1,2,2,1,5,0
70,3,1,1,2,40442.0,169.0,4829.0,52,45,12,52,25.0,22,13.0,3,1,4,4,0,7,1
57,2,1,0,0,61482.0,299.0,4152.0,39,48,58,68,16.0,66,43.0,3,2,6,1,0,2,2
42,2,1,1,1,34968.0,221.0,4595.0,11,158,6,45,8.0,2,2.0,3,2,5,7,0,7,0
35,2,1,0,0,75794.0,1682.0,4337.0,33,754,81,556,63.0,32,48.0,7,5,12,1,1,3,2
60,4,1,1,1,31497.0,155.0,4720.0,22,108,1,28,13.0,1,4.0,3,1,4,2,0,8,0
67,2,1,0,0,74268.0,892.0,4650.0,83,199,66,315,97.0,81,41.0,4,3,5,1,0,2,2
34,0,1,1,1,13724.0,58.0,4817.0,43,2,7,5,2.0,15,27.0,2,0,2,1,1,9,0
57,3,1,1,1,45143.0,311.0,4457.0,74,202,5,74,11.0,5,14.0,6,1,5,3,0,7,1
55,4,0,1,1,52569.0,95.0,4235.0,54,85,0,3,0.0,0,7.0,2,0,4,1,0,3,0
49,4,0,1,1,48432.0,424.0,4769.0,3,322,3,50,4.0,3,42.0,7,1,6,5,0,8,1
62,3,1,1,2,17144.0,47.0,4284.0,96,18,2,19,0.0,2,6.0,3,0,4,5,0,7,0
38,2,0,1,1,36108.0,339.0,4407.0,68,141,8,129,3.0,11,47.0,7,1,4,3,1,9,1
51,2,1,1,1,76445.0,1410.0,4789.0,2,739,81,309,120.5,80,35.0,2,5,13,1,0,6,2
47,4,1,1,1,36663.0,35.0,4215.0,40,18,0,6,3.0,3,5.0,1,1,3,1,0,2,0
57,3,1,1,1,53843.0,562.0,4517.0,64,378,0,88,19.0,4,73.0,8,5,3,4,0,7,1
66,3,1,0,0,90226.0,2352.0,4791.0,26,1083,81,556,120.5,81,108.0,4,7,12,1,1,2,2
67,3,0,0,0,70638.0,1334.0,4543.0,69,1016,12,215,16.0,12,63.0,4,5,10,1,1,3,2
62,2,1,1,2,44512.0,32.0,4453.0,57,23,1,6,0.0,0,2.0,1,0,3,2,0,4,0
61,2,1,1,2,27116.0,41.0,4269.0,78,12,1,21,2.0,2,3.0,2,0,3,2,0,7,0
59,4,1,1,2,54072.0,39.0,4487.0,71,35,0,4,0.0,0,0.0,2,0,2,1,0,8,0
45,2,1,1,1,71855.0,1141.0,4679.0,59,548,31,422,0.0,81,28.0,5,5,11,4,0,3,1
32,1,0,1,1,51250.0,710.0,4606.0,28,342,32,230,34.0,32,40.0,10,5,4,5,1,9,1
49,3,1,1,1,60432.0,401.0,4262.0,61,365,3,15,4.0,3,11.0,7,2,5,5,0,6,1
58,4,1,1,1,65526.0,506.0,4229.0,22,397,19,69,12.0,0,9.0,4,4,8,1,0,2,1
34,2,0,0,0,68655.0,1538.0,4838.0,95,456,19,556,75.0,81,38.0,4,5,11,1,0,3,2
44,1,1,0,0,12393.0,57.0,4722.0,38,5,6,15,11.0,7,13.0,2,0,3,1,0,9,0
32,2,0,0,0,64509.0,1722.0,4466.0,19,836,81,556,24.0,25,77.0,6,3,9,1,1,4,2
47,2,0,1,1,33955.0,270.0,4474.0,92,100,2,128,23.0,7,10.0,5,1,5,4,0,8,1
45,2,1,1,2,31353.0,31.0,4332.0,24,10,0,10,3.0,1,7.0,1,1,2,2,0,8,0
38,2,1,1,1,55434.0,882.0,4417.0,21,238,81,215,120.5,69,76.0,5,3,13,3,0,4,2
39,2,1,1,1,28359.0,16.0,4395.0,35,6,0,5,2.0,1,2.0,1,0,2,1,0,7,0
35,2,0,1,1,57100.0,311.0,4192.0,9,158,11,99,15.0,11,17.0,3,2,7,2,0,3,1
57,2,1,1,1,69139.0,227.0,4303.0,23,86,12,75,33.0,15,6.0,4,1,5,1,0,4,1
66,3,1,1,1,52973.0,1152.0,4748.0,92,856,0,76,12.0,9,126.5,9,6,9,7,0,8,1
57,4,1,1,1,51717.0,122.0,4463.0,55,98,1,17,0.0,1,5.0,3,0,4,1,1,7,0
51,2,1,1,1,18793.0,77.0,4683.0,14,4,16,20,0.0,17,20.0,2,0,4,3,0,8,0
40,1,1,0,0,66664.0,1289.0,4792.0,78,398,81,447,120.5,81,32.0,5,7,6,1,0,3,2
63,2,0,1,2,50664.0,561.0,4679.0,64,313,8,104,6.0,4,126.0,8,1,6,9,0,9,1
59,2,1,1,2,54414.0,211.0,4672.0,49,109,18,16,24.0,26,18.0,3,1,5,4,0,4,1
70,4,1,1,1,54549.0,233.0,4268.0,8,216,2,6,0.0,0,9.0,5,1,4,2,0,7,0
51,4,0,1,1,47111.0,1092.0,4809.0,35,595,71,153,120.0,81,41.0,3,2,10,6,0,9,1
59,4,0,0,0,41003.0,601.0,4619.0,11,123,81,142,71.0,44,88.0,6,2,8,1,0,6,2
40,2,1,1,1,19444.0,54.0,4277.0,8,16,0,23,3.0,2,10.0,4,1,2,3,0,7,0
46,1,1,1,1,36301.0,78.0,4397.0,53,11,12,35,3.0,5,12.0,3,0,3,1,0,7,0
75,4,1,1,1,73059.0,1095.0,4452.0,36,410,81,420,0.0,81,71.0,9,3,13,1,0,4,1
53,4,1,1,1,42731.0,244.0,4401.0,64,159,2,51,6.0,2,24.0,4,1,5,3,0,5,0
63,4,1,1,2,52854.0,116.0,4247.0,43,105,0,10,0.0,1,0.0,2,1,4,2,0,5,0
44,2,1,1,1,22775.0,15.0,4525.0,40,5,1,8,0.0,0,1.0,1,0,2,1,0,8,0
74,4,1,1,2,46681.0,425.0,4414.0,52,269,15,69,15.0,19,38.0,4,6,4,2,0,5,1
67,4,1,1,1,59821.0,734.0,4593.0,11,629,0,70,0.0,0,35.0,11,2,7,6,0,8,1
68,2,0,1,1,50002.0,638.0,4527.0,21,443,5,71,21.0,16,82.0,8,2,7,2,0,7,1
77,2,1,0,0,69755.0,894.0,4420.0,23,217,77,373,111.0,23,93.0,3,6,12,1,0,1,2
53,2,1,1,2,44078.0,41.0,4160.0,17,24,1,10,2.0,0,4.0,2,0,3,2,0,5,0
46,3,1,1,1,30560.0,31.0,4517.0,6,9,1,5,4.0,5,7.0,1,0,3,1,0,7,0
53,3,1,1,2,35924.0,34.0,4248.0,56,8,0,14,2.0,3,7.0,1,0,3,1,0,5,0
58,4,0,1,2,64140.0,1750.0,4429.0,71,1225,0,61,0.0,15,126.5,2,5,6,5,3,5,1
41,2,1,1,2,56386.0,612.0,4760.0,51,230,48,214,13.0,32,75.0,9,1,7,8,0,9,1
43,0,1,1,1,24594.0,29.0,4351.0,94,1,3,6,10.0,0,9.0,1,0,3,1,0,5,0
41,1,1,1,1,75774.0,823.0,4208.0,27,340,21,134,120.5,14,56.0,7,5,8,1,0,4,2
62,3,0,0,0,39228.0,20.0,4565.0,1,7,1,6,0.0,3,3.0,0,0,3,1,0,4,0
48,3,1,1,1,58494.0,396.0,4349.0,56,298,7,68,4.0,0,19.0,6,2,6,2,0,6,1
41,2,0,0,0,58684.0,813.0,4163.0,71,479,35,179,28.0,7,85.0,5,3,12,1,1,2,2
55,2,0,0,0,57136.0,1179.0,4557.0,18,267,81,556,34.0,12,126.5,7,5,7,1,0,6,2
72,4,0,1,2,56551.0,138.0,4203.0,48,67,4,32,17.0,2,16.0,2,1,4,3,0,4,0
40,2,1,1,1,22448.0,55.0,4273.0,86,3,1,8,23.0,2,18.0,2,1,3,3,0,3,0
61,2,0,0,0,82014.0,1511.0,4828.0,48,980,37,265,35.0,81,31.0,3,6,12,1,0,6,2
59,2,0,1,2,34213.0,117.0,4810.0,2,50,4,28,6.0,3,26.0,3,1,2,3,0,9,0
45,2,1,0,0,117416.25,1730.0,4576.0,13,1,0,556,2.0,1,1.0,0,28,0,0,0,1,2
75,4,0,1,1,25358.0,32.0,4492.0,57,19,0,5,0.0,0,8.0,1,0,3,2,0,6,0
44,3,0,1,1,35544.0,67.0,4263.0,77,30,5,23,4.0,1,4.0,2,0,3,1,0,7,0
68,3,1,1,1,36634.0,335.0,4547.0,0,213,9,76,4.0,3,30.0,5,2,5,3,0,7,1
68,4,1,1,1,62670.0,825.0,4297.0,57,539,30,92,80.0,46,38.0,5,3,13,1,0,3,2
50,1,1,1,1,50334.0,694.0,4490.0,24,284,16,160,84.0,16,126.5,7,4,6,6,0,6,1
41,2,0,0,0,72066.0,1792.0,4156.0,55,1003,34,536,120.5,51,34.0,4,6,6,1,2,2,2
64,4,0,1,2,50729.0,496.0,4573.0,62,239,13,143,45.0,4,52.0,6,2,7,9,0,6,1
54,2,1,1,2,34916.0,231.0,4560.0,89,51,23,82,33.0,0,42.0,5,1,3,4,0,9,1
46,2,0,1,1,64892.0,902.0,4181.0,77,527,24,230,32.0,24,65.0,6,4,12,2,0,4,2
56,2,0,1,2,43602.0,68.0,4320.0,45,19,5,12,10.0,3,19.0,3,1,2,3,0,6,0
33,4,0,0,0,33996.0,71.0,4441.0,46,40,2,15,8.0,0,6.0,1,1,3,1,0,4,0
37,1,0,1,1,41473.0,76.0,4525.0,80,21,8,20,15.0,3,9.0,2,0,3,1,0,7,0
55,4,1,1,2,63246.0,772.0,4463.0,60,593,30,91,29.0,22,7.0,6,3,12,1,0,4,1
63,4,1,1,2,36732.0,47.0,4332.0,71,21,5,3,10.0,1,7.0,1,1,4,3,0,2,0
52,4,1,1,1,69084.0,1586.0,4372.0,43,1181,81,199,39.0,30,30.0,7,3,13,2,0,8,1
55,4,1,1,1,77766.0,1529.0,4642.0,97,1004,59,265,115.0,59,27.0,11,10,11,2,1,6,2
37,4,0,0,0,37929.0,265.0,4484.0,49,202,2,46,3.0,2,10.0,4,2,5,2,2,7,0
71,2,1,0,0,86610.0,1603.0,4447.0,66,446,81,556,33.0,81,53.0,5,6,6,1,0,2,2
36,3,1,0,0,80141.0,2091.0,4684.0,20,1184,81,556,52.0,40,40.0,7,4,10,1,1,6,2
67,1,1,0,0,72635.0,981.0,4541.0,54,390,22,323,104.0,35,107.0,6,8,6,1,1,3,2
52,2,1,1,1,69016.0,1533.0,4734.0,61,726,53,363,120.5,81,126.5,8,9,13,4,0,5,2
31,1,1,0,0,20193.0,82.0,4728.0,18,8,8,22,24.0,11,9.0,1,1,4,1,0,4,0
47,2,1,1,1,27573.0,244.0,4611.0,45,50,15,110,39.0,15,15.0,5,1,4,4,0,8,1
43,0,0,1,1,15862.0,36.0,4517.0,26,1,1,4,11.0,9,10.0,1,0,3,1,0,8,0
46,4,1,1,1,49544.0,404.0,4652.0,0,308,0,73,0.0,0,23.0,5,1,8,2,0,7,1
42,2,1,1,1,33228.0,71.0,4307.0,28,22,2,31,7.0,4,5.0,2,0,3,1,0,7,0
44,2,1,0,0,70440.0,1572.0,4414.0,49,690,81,499,76.0,81,88.0,5,10,7,1,1,3,2
51,2,1,1,2,38232.0,122.0,4313.0,84,43,5,28,7.0,6,33.0,3,1,3,4,0,5,0
67,4,1,1,2,22554.0,41.0,4753.0,38,27,0,10,0.0,0,4.0,2,0,4,4,0,5,0
39,4,1,1,1,23536.0,10.0,4175.0,53,6,0,3,0.0,0,1.0,0,0,3,1,0,3,0
70,2,1,1,1,49413.0,304.0,4397.0,88,205,7,41,3.0,2,46.0,4,2,5,2,0,5,1
53,2,1,1,2,42231.0,37.0,4246.0,99,24,0,8,0.0,1,4.0,1,0,3,1,0,5,0
42,3,0,0,0,78789.0,1754.0,4840.0,12,667,50,556,21.0,81,83.0,4,6,5,1,0,2,2
54,2,1,1,1,56534.0,815.0,4491.0,35,691,7,61,10.0,0,46.0,10,4,7,4,2,8,1
51,2,0,1,1,58350.0,1001.0,4691.0,5,493,26,206,116.0,80,80.0,8,3,12,4,0,6,1
33,2,0,0,0,81217.0,1157.0,4495.0,77,493,70,324,120.5,40,84.0,3,7,11,1,0,1,2
71,2,0,1,1,49090.0,688.0,4495.0,45,494,5,82,7.0,0,100.0,7,2,9,3,0,7,1
35,3,0,0,0,61787.0,1319.0,4508.0,71,621,73,414,78.0,48,85.0,8,4,6,1,0,5,2
37,4,1,1,1,18169.0,21.0,4645.0,40,9,0,5,0.0,0,7.0,1,0,2,1,0,8,0
41,1,0,1,1,24336.0,31.0,4821.0,82,1,6,2,8.0,2,12.0,1,0,2,1,0,7,0
32,2,1,0,0,18222.0,67.0,4695.0,70,12,4,19,12.0,6,14.0,2,0,3,1,0,8,0
70,2,0,1,1,62335.0,708.0,4552.0,87,243,81,217,85.0,6,26.0,3,3,13,2,0,2,1
51,1,1,1,2,42033.0,25.0,4798.0,95,11,1,4,2.0,0,7.0,1,0,2,1,0,7,0
39,4,1,0,0,86580.0,746.0,4637.0,72,532,21,127,26.0,20,20.0,4,2,5,0,1,1,2
65,4,0,1,2,41437.0,32.0,4795.0,5,29,0,2,0.0,0,1.0,1,0,3,1,0,7,0
71,3,0,1,2,73705.0,1695.0,4266.0,86,612,81,520,120.5,81,107.0,9,6,8,2,0,5,1
46,2,1,1,1,61064.0,1080.0,4817.0,80,387,81,342,0.0,45,126.5,8,4,11,5,0,6,1
67,3,1,1,2,38452.0,72.0,4241.0,62,56,0,14,0.0,0,2.0,3,0,3,3,0,7,0
33,2,0,1,1,18358.0,57.0,4371.0,49,6,8,19,16.0,4,4.0,3,0,4,3,0,7,0
49,4,1,1,1,55012.0,660.0,4250.0,85,582,0,65,0.0,0,13.0,8,2,9,6,0,5,1
49,0,1,1,1,9722.0,103.0,4785.0,7,6,17,16,6.0,16,42.0,3,1,3,4,0,8,0
38,4,1,1,1,38175.0,153.0,4429.0,6,70,6,69,2.0,3,3.0,3,1,4,3,0,7,0
66,3,1,1,1,58656.0,1220.0,4797.0,25,962,12,194,16.0,24,12.0,7,8,13,4,1,6,1
57,2,1,1,1,52117.0,279.0,4832.0,55,112,10,107,30.0,0,20.0,5,2,4,2,0,7,1
44,2,1,1,1,64813.0,745.0,4328.0,81,293,0,124,120.5,81,52.0,7,2,10,1,0,5,1
49,4,1,1,1,54222.0,264.0,4270.0,98,199,12,31,3.0,12,7.0,3,3,5,1,0,3,0
36,2,1,0,0,83512.0,2157.0,4162.0,31,1060,61,556,80.0,20,101.0,4,7,10,1,4,1,2
63,3,1,1,1,77520.0,1526.0,4455.0,30,940,44,396,0.0,81,58.0,8,7,7,1,3,4,2
44,2,1,1,1,41154.0,69.0,4596.0,98,44,2,11,2.0,3,7.0,1,0,4,1,0,5,0
56,2,1,0,0,80398.0,1597.0,4746.0,92,342,51,556,120.5,35,26.0,5,8,12,1,1,3,2
30,0,0,1,1,18746.0,64.0,4181.0,41,2,10,11,12.0,9,20.0,3,0,3,2,0,6,0
38,2,1,1,1,35196.0,497.0,4743.0,68,75,12,141,43.0,39,126.5,6,1,5,6,0,8,1
66,2,0,1,1,60230.0,1067.0,4555.0,78,520,20,367,39.0,81,40.0,6,3,6,2,0,5,1
45,2,1,1,2,22108.0,31.0,4202.0,46,5,3,9,6.0,2,6.0,2,0,3,2,0,7,0
48,2,1,1,2,44392.0,211.0,4447.0,71,87,5,71,7.0,12,29.0,4,1,4,5,0,7,1
46,4,1,1,1,55424.0,877.0,4731.0,6,462,61,184,10.0,53,107.0,7,5,9,4,1,6,1
